,Long,Short
1993-06-29,-0.000967849781669372,0.017940893676702364
1993-06-30,-0.0017861594239254707,0.013249662074458934
1993-07-01,0.011008326145545044,-0.00019565118884812271
1993-07-02,0.0048488193262792075,0.006632565411205105
1993-07-06,-0.0023313306900882734,-0.0029344391576615614
1993-07-07,0.013517423815774398,-0.00408782504383306
1993-07-08,0.021283239572180923,-0.0006980871125856769
1993-07-09,0.010212137993067893,-0.003592143533249803
1993-07-12,0.004290463664269139,0.012265671015562186
1993-07-13,-0.0023620894055899956,0.0013227737684514019
1993-07-14,0.0027938403424230597,0.0016216562478409192
1993-07-15,0.008958529374285262,0.014738094478139563
1993-07-16,-0.012814728766442584,-0.00037956264000170713
1993-07-19,0.009831737457233791,0.0035429369956425983
1993-07-20,0.001133022220939328,-0.0030251644722911085
1993-07-21,0.006985800343629811,0.018723554901297103
1993-07-22,0.0012645718316786846,-0.002684440292206813
1993-07-23,0.0021033483108180762,-0.008017908140293295
1993-07-26,-0.011712307905130925,-0.0065706861612465865
1993-07-27,-0.010983454157141036,0.01483028387537535
1993-07-28,0.0027396663516779606,-0.008764435995382468
1993-07-29,0.011880015729538219,-0.005302015482200906
1993-07-30,0.005288088170718308,0.007379260507289464
1993-08-02,0.004887420593874747,-0.0065871120701821995
1993-08-03,0.006681973994659163,0.014742077192211534
1993-08-04,-0.0029160880098975882,0.0053725209604311265
1993-08-05,-0.012291583949828933,-0.004385129055460324
1993-08-06,0.0327901831673723,0.0018587649857973454
1993-08-09,0.004409869931234845,0.004593263479731502
1993-08-10,0.00647029795902585,0.008833322365894325
1993-08-11,0.015805720454027596,0.007168410173300621
1993-08-12,0.005520935024138307,0.011605679368337696
1993-08-13,-0.0011374978055703976,0.006031637002021639
1993-08-16,0.0135188638807479,-0.007726282159168696
1993-08-17,-0.002773858815841812,-0.005757553820081962
1993-08-18,0.0009651251853930121,-0.0024486242460343365
1993-08-19,0.001987371896198531,0.002499631809864411
1993-08-20,0.005135299053779396,0.0139526463536919
1993-08-23,0.008947541599621656,0.011985471293044092
1993-08-24,0.017056085161560895,-0.0002453059294176052
1993-08-25,0.01359693991016453,0.008626630776864607
1993-08-26,-0.0028588831378464686,0.006356299178895808
1993-08-27,0.015596373972995025,0.003480472427197545
1993-08-30,0.009440522655376603,0.001752727417465405
1993-08-31,0.017613831750275366,-0.004719723586436975
1993-09-01,0.008302598273456386,-0.005143498626851073
1993-09-02,0.0002806870542197859,0.015371119301659287
1993-09-03,0.0033196629483786323,-0.009262170471457498
1993-09-07,-0.014031236778156398,0.010790892025172128
1993-09-08,-0.005697822208592318,0.03033818723190974
1993-09-09,0.005483938241746233,0.0027749256997811945
1993-09-10,0.0033464669780457145,-0.0046276257872390645
1993-09-13,0.008397346310255271,0.004097599695245524
1993-09-14,0.0024285984276062322,0.02831441123038958
1993-09-15,0.003962792558805939,0.00071477215456488
1993-09-16,0.000965966542211405,0.008829830662832605
1993-09-17,0.033917865384010384,-0.029710049309916265
1993-09-20,0.007646051166379664,0.01211814703374312
1993-09-21,-0.008048660474890623,0.00770640370856116
1993-09-22,0.007701233903412286,-0.015422200621418646
1993-09-23,0.012416449028763288,-0.009058717685062879
1993-09-24,0.00816887635700191,0.003142640125141827
1993-09-27,0.012037320849190814,-0.005434290190998736
1993-09-28,0.010751074720199894,0.008021741779146153
1993-09-29,0.003343435841359732,-0.024530330929095335
1993-09-30,0.004192911210653438,-0.010904837123621114
1993-10-01,0.0018331003946814861,-0.01123328040545275
1993-10-04,0.002654391767499276,0.007324913757448847
1993-10-05,-0.007227121696674377,0.004938041965430073
1993-10-06,-0.011252875489873426,-0.007653786302221211
1993-10-07,0.006064170776793132,-0.010949652502005325
1993-10-08,0.004663094020868175,0.01175733258962539
1993-10-11,-0.00392586609001635,-0.0004396046881077087
1993-10-12,-0.003088928525598811,0.0077187078184547285
1993-10-13,-0.0018295095209175493,-0.0049554972005737665
1993-10-14,0.0014840489939350388,-0.006342379236085727
1993-10-15,-0.0018866254171787666,0.015703585665062293
1993-10-18,0.007559358070218336,0.008695387844427116
1993-10-19,0.010609290380624392,0.017460508853203438
1993-10-20,-0.0027593630200005714,0.0012447583305934984
1993-10-21,0.0034898544483351612,0.013959717287540696
1993-10-22,0.01395384988431786,-0.007025598005891609
1993-10-25,0.004394711377643334,0.0015552836233065804
1993-10-26,-0.0039452833484359354,-0.0034951294763343687
1993-10-27,0.008164265474563859,0.00014006645447317556
1993-10-28,0.006913173013696805,-0.004672785478614249
1993-10-29,-0.01282747890462368,-0.002723463904385992
1993-11-01,0.004887153815571199,-0.006124439522346226
1993-11-02,0.004628092568925002,-0.010267240941463297
1993-11-03,-0.0056925744202889535,0.007512289721436749
1993-11-04,-0.0016050460005774814,0.005279681802457614
1993-11-05,0.01758662268385871,0.008608301899954008
1993-11-08,0.012785245365122832,0.011679266291369894
1993-11-09,-0.005469589856798862,0.015444720210236818
1993-11-10,0.011162114611952323,-0.011328928924700055
1993-11-11,0.012578224217698063,0.005238707907854967
1993-11-12,0.004414651618859733,0.0060936108622701044
1993-11-15,-0.0064845287471030025,0.02857790851197184
1993-11-16,0.01051907892169256,0.002826344132771108
1993-11-17,-0.00305282241792737,0.006611724991694901
1993-11-18,0.006618494145460174,-0.00265417459567735
1993-11-19,0.0013759904551124968,0.009926330159889207
1993-11-22,0.0009676681106239315,-0.007293513344955182
1993-11-23,0.003822464689696925,0.013977010389753297
1993-11-24,0.01275748629245158,0.01224421399173008
1993-11-26,-0.0033102853148994082,0.00982027853108337
1993-11-29,-0.009388266035566629,0.01594874212734898
1993-11-30,0.009804860021055883,-0.0047340026243201435
1993-12-01,0.012486596120885707,0.00935558545384697
1993-12-02,0.01499749640772905,0.004920298038497662
1993-12-03,0.006476588881675072,-0.015325666305648699
1993-12-06,0.009394900131905738,0.00232178154932815
1993-12-07,0.011147174622331845,0.008676663241647554
1993-12-08,0.0006408668838287279,-0.010015902722276437
1993-12-09,-0.005203654553995551,0.027828741056374128
1993-12-10,0.001917969166014688,-0.012432341311704277
1993-12-13,0.004492635078901186,-0.00037783361805991954
1993-12-14,0.008913055793419677,0.008065542361015199
1993-12-15,0.0018810665840647723,-0.0019757554204148597
1993-12-16,0.0027272779897866695,0.007778802640700089
1993-12-17,0.009088427447496628,-0.005405028934662781
1993-12-20,0.0006696402977468318,0.018267422124158838
1993-12-21,0.005134488167355444,0.015619177913033622
1993-12-22,0.01677000316778655,0.008541326584481534
1993-12-23,0.011867801069202034,-0.00031337442760384084
1993-12-27,0.0038186264448271225,-0.004842867937767503
1993-12-28,0.023231191307154887,0.004445513814786239
1993-12-29,0.01838519574799006,-0.011163116407694573
1993-12-30,0.00793272189776073,0.0007798906229258496
1993-12-31,0.002011894685164761,0.017439250330558032
